name,orcid,link,date,journal,id
Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1038/s41598-021-90334-z,2021-12,Scientific Reports,Marta_Łukowska_1
Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1038/s41598-018-19144-0,2018-12,Scientific Reports,Marta_Łukowska_2
Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1177/1059712318771690,2018-06,Adaptive Behavior,Marta_Łukowska_3
Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1016/j.jpain.2017.08.005,2018-01,The Journal of Pain,Marta_Łukowska_4
Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1016/j.cognition.2017.05.028,2017-09,Cognition,Marta_Łukowska_5
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.1016/j.paid.2020.110381,2021,Personality and Individual Differences,Eugenia_Mandal_1
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.1016/j.paid.2021.110895,2021,Personality and Individual Differences,Eugenia_Mandal_2
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2020.101952,2020,Current Issues in Personality Psychology,Eugenia_Mandal_3
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.24425/ppb.2019.131005,2019,Polish Psychological Bulletin,Eugenia_Mandal_4
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,"Report. The 2th Polish Conference on Femininity and Masculinity, and Close Interpresonal Relations: „ Women – Men – Close Relations: Now and Then"". University of Silesia in Katowice,18-19 October 2016.",2019,The Review of Psychology. Przegląd Psychologiczny.,Eugenia_Mandal_5
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2019.88276,2019,Current Issues in Personality Psychology,Eugenia_Mandal_6
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.32872/spb.v14i1.33507,2019-11-13,Social Psychological Bulletin,Eugenia_Mandal_7
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.13140/rg.2.2.21108.65922,2018,,Eugenia_Mandal_8
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2018.75647,2018,Current Issues in Personality Psychology,Eugenia_Mandal_9
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2018.72200,2018,Current Issues in Personality Psychology,Eugenia_Mandal_10
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/hpr.2017.62709,2017,Health Psychology Report,Eugenia_Mandal_11
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,"Report. The 1st Polish Conference on Femininity and Masculinity, and Close Interpresonal Relations: „ Women – Men – Romantic  Relationships”. University of Silesia in Katowice, 12-13th October 2016.",2017,The Review of Psychology. Przegląd Psychologiczny.,Eugenia_Mandal_12
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,Questionnaire of Support in Marriage and Close Relationships. Kwestionariusz Wsparcia w Małżeństwie i Bliskich Związkach,2017-03,The Review of Psychology. Przegląd Psychologiczny.,Eugenia_Mandal_13
Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.14656/pfp20170205,2017-02,Polskie Forum Psychologiczne. Polish Psychological Forum.,Eugenia_Mandal_14
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1007/s12144-021-02543-4,2021-11-26,Current Psychology,Marcin_Łukasz_Moroń_1
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2021.110895,2021-09,Personality and Individual Differences,Marcin_Łukasz_Moroń_2
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2021.110646,2021-04,Personality and Individual Differences,Marcin_Łukasz_Moroń_3
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.3390/rel12040240,2021-03-29,Religions,Marcin_Łukasz_Moroń_4
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2020.110381,2021-01,Personality and Individual Differences,Marcin_Łukasz_Moroń_5
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2020.110348,2021-01,Personality and Individual Differences,Marcin_Łukasz_Moroń_6
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1177/1474704920961728,2020-10-01,Evolutionary Psychology,Marcin_Łukasz_Moroń_7
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2019.109732,2020-03,Personality and Individual Differences,Marcin_Łukasz_Moroń_8
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.32872/spb.v14i1.33507,2019-11-13,Social Psychological Bulletin,Marcin_Łukasz_Moroń_9
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.5114/cipp.2018.75650,2018,Current Issues in Personality Psychology,Marcin_Łukasz_Moroń_10
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.32872/spb.v13i4.28302,2018-12-28,Social Psychological Bulletin,Marcin_Łukasz_Moroń_11
Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.15804/tner.2018.51.1.22,2018-03,The New Educational Review,Marcin_Łukasz_Moroń_12
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1177/1747016120980562,2021-07-18,Research Ethics,Mariola_Paruzel-Czachura_1
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1016/j.jesp.2020.104060,2021-03,Journal of Experimental Social Psychology,Mariola_Paruzel-Czachura_2
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1016/j.obhdp.2020.07.002,2020-11,Organizational Behavior and Human Decision Processes,Mariola_Paruzel-Czachura_3
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1037/bul0000220,2020-01-16,Psychological Bulletin,Mariola_Paruzel-Czachura_4
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1016/j.jesp.2019.103855,2019,Journal of Experimental Social Psychology,Mariola_Paruzel-Czachura_5
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1111/ijsa.12241,2019-06-24,International Journal of Selection and Assessment,Mariola_Paruzel-Czachura_6
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,Psychoterapia Gestalt w Zarządzaniu zasobami ludzkimi ,2019-01-01,Zarządzanie Zasobami Ludzkimi,Mariola_Paruzel-Czachura_7
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,Co? Kto? Komu? – Kierunki badań we współczesnej psychologii ocen moralnych,2018,Czasopismo Psychologiczne,Mariola_Paruzel-Czachura_8
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.13075/mp.5893.00659,2018,Medycyna Pracy,Mariola_Paruzel-Czachura_9
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0044,2018-01-01,Eur. J. Econ. Bus. Stud.,Mariola_Paruzel-Czachura_10
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0036,2018-01-01,Eur. J. Econ. Bus. Stud.,Mariola_Paruzel-Czachura_11
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0041,2018-01-01,Eur. J. Econ. Bus. Stud.,Mariola_Paruzel-Czachura_12
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0053,2018-01-01,Eur. J. Econ. Bus. Stud.,Mariola_Paruzel-Czachura_13
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,Przyszłym menedżerom potrzeba terapii: Doświadczenia rodzinne a ryzyko rozwoju zaburzeń funkcjonowania psychicznego u przyszłych przedsiębiorców,2017,Zarządzanie Zasobami Ludzkimi,Mariola_Paruzel-Czachura_14
Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,"„Biję, ale kocham” – koncepcja przemocy w związku intymnym z perspektywy psychologii moralności",2017,Humanum. Międzynarodowe Studia Społeczno-Humanistyczne,Mariola_Paruzel-Czachura_15
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1371/journal.pone.0258606,2021-10-19,PLOS ONE,Irena_Pilch_1
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.7717/peerj.11263,2021-04-26,PeerJ,Irena_Pilch_2
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.5114/cipp.2020.95146,2020,Current Issues in Personality Psychology,Irena_Pilch_3
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1371/journal.pone.0229625,2020-02-25,PLOS ONE,Irena_Pilch_4
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1016/j.paid.2019.05.041,2019-10,Personality and Individual Differences,Irena_Pilch_5
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1016/j.jrp.2018.04.005,2018-06,Journal of Research in Personality,Irena_Pilch_6
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1080/00223980.2016.1252707,2017,Journal of Psychology: Interdisciplinary and Applied,Irena_Pilch_7
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1515/ppb-2017-0030,2017,Polish Psychological Bulletin,Irena_Pilch_8
Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.33141/po.2017.06.05,2017-06-30,Przegląd Organizacji,Irena_Pilch_9
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.3390/s21144853,2021-07-16,Sensors,Anita_Janina_Pollak_1
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.18290/rpsych20233-5,2021-02-16,Roczniki Psychologiczne,Anita_Janina_Pollak_2
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.1016/j.chb.2020.106469,2020-11,Computers in Human Behavior,Anita_Janina_Pollak_3
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.3390/s20216343,2020-11-06,Sensors,Anita_Janina_Pollak_4
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.3390/su12125196,2020-06-25,Sustainability,Anita_Janina_Pollak_5
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,Czy zaangażowani pracownicy zarabiają więcej? Moderująca rola wymagań pracy w relacji zaangażowania do wynagrodzenia,2019-05-01,Zarządzanie Zasobami Ludzkimi,Anita_Janina_Pollak_6
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,Prężność psychiczna i orientacja pozytywna a wydajność pracowników. Rola psychologicznego zespołowego klimatu bezpieczeństwa,2019-05-01,Zarządzanie Zasobami Ludzkimi,Anita_Janina_Pollak_7
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,Rola zaufania w kształtowaniu zaangażowania w pracę – mediacyjny efekt motywacji autonomicznej,2018-12-12,Czasopismo Psychologiczne,Anita_Janina_Pollak_8
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,"Inteligencja emocjonalna, orientacja pozytywna i autentyczne przywództwo wśród polskich menedżerów : doniesienie z badań",2017-10-15,Zarządzanie Zasobami Ludzkimi,Anita_Janina_Pollak_9
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,Technologie w zarządzaniu zasobami ludzkimi (eHRM) w małych i średnich firmach – walidacja modelu uogólnionej teorii akceptacji i korzystania z technologii (UTAUT),2017-10-15,Zarządzanie Zasobami Ludzkimi,Anita_Janina_Pollak_10
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.13075/mp.5893.00528,2017-08-25,Medycyna Pracy,Anita_Janina_Pollak_11
Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.1515/ppb-2017-0021,2017-06-27,Polish Psychological Bulletin,Anita_Janina_Pollak_12
Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.7717/peerj.12591,2021-12-16,PeerJ,Anna_Małgorzata_Pyszkowska_1
Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.3389/fpsyg.2021.671746,2021-06-10,Frontiers in Psychology,Anna_Małgorzata_Pyszkowska_2
Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.7717/peerj.11198,2021-05-03,PeerJ,Anna_Małgorzata_Pyszkowska_3
Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.1016/j.paid.2020.110075,2020-09,Personality and Individual Differences,Anna_Małgorzata_Pyszkowska_4
Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.1016/j.paid.2020.109932,2020-07-15,Personality and Individual Differences,Anna_Małgorzata_Pyszkowska_5
Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.15503/onis2018.421.429,2018-07,Ogrody Nauk i Sztuk,Anna_Małgorzata_Pyszkowska_6
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.1007/s10896-019-00036-4,2019,Journal of Family Violence,Magdalena_Rode_1
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,"Characteristics of children experiencing direct and indirect domestic violence and abuse,Charakterystyka dzieci doświadczajacych bezpośredniej i pośredniej przemocy w rodzinie",2018,Z Zagadnien Nauk Sadowych,Magdalena_Rode_2
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.14691/cppj.24.1.227,2018,Czasopismo Psychologiczne,Magdalena_Rode_3
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,"Psychological diagnosis of demoralisation in juvenile forensic assessments: fields, models and new directions",2018,Z Zagadnień Nauk Sądowych,Magdalena_Rode_4
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,"Psychological diagnosis of demoralisation in juvenile forensic assessments: fields, models and new directions",2018,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych,Magdalena_Rode_5
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,Indywidualne i sytuacyjne korelaty depresji u osób odbywających karę pozbawienia wolności,2018-01-01,Czasopismo Psychologiczne,Magdalena_Rode_6
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,"Psychological Diagnosis of Demoralisation in Juvenile Forensic Assessments : Fields, Models and New Directions",2018-01-01,Problems of Forensic Sciences,Magdalena_Rode_7
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.5114/cipp.2018.72262,2018-01-01,Current Issues in Personality Psychology,Magdalena_Rode_8
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.5114/hpr.2018.71635,2018-01-01,Health Psychology Report,Magdalena_Rode_9
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,Characteristics of children experiencing direct and indirect domestic violence and abuse,2017,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych,Magdalena_Rode_10
Magdalena Rode,https://orcid.org/0000-0002-4409-6396,Characteristics of Children Experiencing Direct and Indirect Domestic Violence and Abuse,2017,Z Zagadnień Nauk Sądowych,Magdalena_Rode_11
Jagoda Paulina Różycka,https://orcid.org/0000-0003-3341-4202,https://doi.org/10.1371/journal.pone.0258740,2021-10-28,PLOS ONE,Jagoda_Paulina_Różycka_1
Jagoda Paulina Różycka,https://orcid.org/0000-0003-3341-4202,Determinants of early adaptation to multiple sclerosis,2019-10,Polskie Forum Psychologiczne,Jagoda_Paulina_Różycka_2
Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,The role of Machiavellianism and loneliness in predicting self-disclosure online,2021,The New Educational Review,Elżbieta_Anna_Sanecka_1
Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,https://doi.org/10.1371/journal.pone.0258609,2021-10-22,PLoS ONE,Elżbieta_Anna_Sanecka_2
Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,https://doi.org/10.1007/s12144-020-00604-8,2020,Current Psychology,Elżbieta_Anna_Sanecka_3
Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,https://doi.org/10.31261/ijrel.2018.5.2.04,2019,International Journal of Research in E-learning,Elżbieta_Anna_Sanecka_4
Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,https://doi.org/10.15503/jecs20172.71.88,2017-09,Journal of Education Culture and Society,Elżbieta_Anna_Sanecka_5
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.17504/protocols.io.bsd4na8w,2021-10-28,protocols.io,Magdalena_Maja_Sitko-Dominik_1
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.1371/journal.pone.0259025,2021-10-27,PLOS ONE,Magdalena_Maja_Sitko-Dominik_2
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.3390/rel12090781,2021-09,Religions,Magdalena_Maja_Sitko-Dominik_3
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.1371/journal.pone.0257252,2021-09-23,PLOS ONE,Magdalena_Maja_Sitko-Dominik_4
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.3390/rel12050355,2021-05-18,Religions,Magdalena_Maja_Sitko-Dominik_5
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.14656/pfp20200202,2020-06-26,Polskie Forum Psychologiczne,Magdalena_Maja_Sitko-Dominik_6
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.15804/tner.2019.58.4.09,2019,The New Educational Review,Magdalena_Maja_Sitko-Dominik_7
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.5114/hpr.2017.62709,2017,Health Psychology Report,Magdalena_Maja_Sitko-Dominik_8
Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.14656/pfp20170205,2017,Polskie Forum Psychologiczne,Magdalena_Maja_Sitko-Dominik_9
Agnieszka Skorupa,https://orcid.org/0000-0001-6426-7570,https://doi.org/10.7592/tertium2020.5.2.liber,2021-03-02,Półrocznik Językoznawczy Tertium,Agnieszka_Skorupa_1
Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,Work safety climate. Comparison of selected occupational groups,2020-12-14,PLOS ONE,Marta_Stasiła-Sieradzka_1
Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,Poczucie zagrożenia a stres − mediująca rola więzi społecznych w miejscu pracy na przykładzie zawodu ratownika górniczego,2019,Medycyna Pracy,Marta_Stasiła-Sieradzka_2
Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,The severity of work-related stress and an assessment of the areas of worklife in the service sector ,2019,Int. J. Occupational Med. Environ. Health.,Marta_Stasiła-Sieradzka_3
Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,"Etyka pracy, przywiązanie organizacyjne a wypalenie zawodowe",2019-04,Medycyna Pracy 70(3):305–316,Marta_Stasiła-Sieradzka_4
Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,Ocena obszarów życia zawodowego funkcjonariuszy Straży Granicznej a nasilenie stresu,2018,edycyna Pracy,Marta_Stasiła-Sieradzka_5
Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,Ocena środowiska pracy i poczucie zagrożenia a nasilenie stresu w pracy wysokiego ryzyka - propozycja interwencji organizacyjnej,2018,Medycyna Pracy,Marta_Stasiła-Sieradzka_6
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2019.104317,2019-10,Appetite,Monika_Magdalena_Stojek_1
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1093/jpepsy/jsy077,2019-03-01,Journal of pediatric psychology,Monika_Magdalena_Stojek_2
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.3389/fnbeh.2018.00281,2018-11-20,Frontiers in behavioral neuroscience,Monika_Magdalena_Stojek_3
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.eatbeh.2018.06.007,2018-06-27,Eating behaviors,Monika_Magdalena_Stojek_4
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2018.06.013,2018-06-07,Appetite,Monika_Magdalena_Stojek_5
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1037/abn0000350,2018-05-01,Journal of abnormal psychology,Monika_Magdalena_Stojek_6
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2018.01.019,2018-04,Appetite,Monika_Magdalena_Stojek_7
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1177/0033354917731308,2017-11-01,"Public health reports (Washington, D.C. : 1974)",Monika_Magdalena_Stojek_8
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.comppsych.2017.03.015,2017-07,Comprehensive Psychiatry,Monika_Magdalena_Stojek_9
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2017.01.009,2017-05,Appetite,Monika_Magdalena_Stojek_10
Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.cpr.2017.04.007,2017-04-21,Clinical psychology review,Monika_Magdalena_Stojek_11
Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1371/journal.pone.0243234,2020-12-10,PLOS ONE,Katarzyna_Maria_Ślebarska_1
Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1108/bjm-06-2020-0189,2020-10-29,Baltic Journal of Management,Katarzyna_Maria_Ślebarska_2
Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1177/0894845318763947,2018,Journal of Career Development,Katarzyna_Maria_Ślebarska_3
Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1515/pjap-2015-0074,2017-03-01,Polish Journal of Applied Psychology,Katarzyna_Maria_Ślebarska_4
Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,Poczucie zagrożenia a stres − mediująca rola więzi społecznych w miejscu pracy na przykładzie zawodu ratownika górniczego,2019,Medycyna Pracy,Elżbieta_Turska_1
Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,Orientacje życiowe a postawy wobec rynku ludzi młodych,2018,Czasopismo Psychologiczne,Elżbieta_Turska_2
Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,Postawy rodzicielskie a otwartość na karierę międzynarodową młodych dorosłych,2018,Chowanna,Elżbieta_Turska_3
Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,Connections between national culture and mobbing,2017,Przegląd Organizacji,Elżbieta_Turska_4
Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,Perception of parental attitudes and work ethics of young adults,2017,Polskie Forum Psychologiczne,Elżbieta_Turska_5
Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,Poczucie misji społecznej  oraz więzi ze współpracownikami a zadowolenie z pracy w grupie ratowników górniczych,2017,,Elżbieta_Turska_6
Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,Przedziałowość a wybrane właściwości funkcjonowania  edukacyjno-zawodowego ludzi młodych ,2017,Czasopismo Psychologiczne,Elżbieta_Turska_7
Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1097/pr9.0000000000000817,2020,Pain Reports,Ewa_Joanna_Wojtyna_1
Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1186/s12888-019-2208-2,2019,BMC Psychiatry,Ewa_Joanna_Wojtyna_2
Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1155/2019/2164698,2019,Oxidative Medicine and Cellular Longevity,Ewa_Joanna_Wojtyna_3
Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1111/eos.12404,2018-02,European journal of oral sciences,Ewa_Joanna_Wojtyna_4
Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.5114/fmpcr.2017.67863,2017,Family Medicine and Primary Care Review,Ewa_Joanna_Wojtyna_5
Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1111/jocn.13997,2017-10,Journal of clinical nursing,Ewa_Joanna_Wojtyna_6
Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.2340/00015555-2483,2017-01,Acta dermato-venereologica,Ewa_Joanna_Wojtyna_7
Beata Wolfigiel,https://orcid.org/0000-0001-5609-5596,https://doi.org/10.1515/ppb-2017-0025,2017,Polish Psychological Bulletin,Beata_Wolfigiel_1
