Unnamed: 0,name,orcid,link,title,date,journal,id
133,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.1186/s12889-021-12288-1,Satisfaction with life among university students from nine countries: Cross-national study during the first wave of COVID-19 pandemic,2021-12,BMC Public Health,Aleksandra_Maria_Rogowska_2
134,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.2147/prbm.s335187,Healthy Behavior as a Mediator in the Relationship Between Optimism and Life Satisfaction in Health Sciences Students: A Cross-Sectional Study,2021-11,Psychology Research and Behavior Management,Aleksandra_Maria_Rogowska_3
135,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.3390/jcm10235564,Exposure to COVID-19 during the First and the Second Wave of the Pandemic and Coronavirus-Related PTSD Risk among University Students from Six Countries—A Repeated Cross-Sectional Study,2021-11-26,Journal of Clinical Medicine,Aleksandra_Maria_Rogowska_4
136,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.3390/jcm10215061,The Mediating Role of Orthorexia in the Relationship between Physical Activity and Fear of COVID-19 among University Students in Poland,2021-10-29,Journal of Clinical Medicine,Aleksandra_Maria_Rogowska_5
137,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.1038/s41598-021-97697-3,Mental health prevalence and predictors among university students in nine countries during the COVID-19 pandemic: a cross-national study,2021-09-20,Scientific Reports,Aleksandra_Maria_Rogowska_6
138,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.3390/jcm10174025,"Changes in Stress, Coping Styles, and Life Satisfaction between the First and Second Waves of the COVID-19 Pandemic: A Longitudinal Cross-Lagged Study in a Sample of University Students",2021-09-06,Journal of Clinical Medicine,Aleksandra_Maria_Rogowska_7
139,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.16926/par.2021.09.21,Comparison of healthy behavior in Ukrainian and Polish students of physical education,2021-08-11,Physical Activity Review,Aleksandra_Maria_Rogowska_8
140,Aleksandra Maria Rogowska,https://orcid.org/0000-0002-4621-8916,https://doi.org/10.2147/prbm.s308356,Validation and Polish Adaptation of the Authorized Bratman Orthorexia Self-Test (ABOST): Comparison of Dichotomous and Continuous Likert-Type Response Scales,2021-06,Psychology Research and Behavior Management,Aleksandra_Maria_Rogowska_9
141,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1177/10748407211031980,Digital or In-Person: The Relationship Between Mode of Interpersonal Communication During the COVID-19 Pandemic and Mental Health in Older Adults From 27 Countries,2021-11-21,Journal of Family Nursing,Katarzyna_Skałacka_1
142,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1080/08952841.2020.1781509,"“No matter how old I am, I don’t like what my stomach looks like.” Lifespan perspective on the changes in self-assessment of attractiveness and life satisfaction in women",2021-11-02,Journal of Women & Aging,Katarzyna_Skałacka_2
143,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.3390/ph14100947,Amantadine in the Treatment of Sexual Inactivity in Schizophrenia Patients Taking Atypical Antipsychotics—The Pilot Case Series Study,2021-09-22,Pharmaceuticals,Katarzyna_Skałacka_3
144,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.3389/fpsyg.2021.635973,Perceived Decrease in Workplace Security Since the Beginning of the COVID-19 Pandemic: The Importance of Management Styles and Work-Related Attitudes,2021-08-19,Frontiers in Psychology,Katarzyna_Skałacka_4
145,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.3390/ijms21239265,Enhancement in Phospholipase D Activity as a New Proposed Molecular Mechanism of Haloperidol-Induced Neurotoxicity,2020-12-04,International Journal of Molecular Sciences,Katarzyna_Skałacka_5
146,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.3390/jcm9113681,The Effect of Smartphone-Based Cognitive Training on the Functional/Cognitive Markers of Schizophrenia: A One-Year Randomized Study,2020-11-16,Journal of Clinical Medicine,Katarzyna_Skałacka_6
147,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.2196/14584,"Comparison of Housing First and Traditional Homeless Service Users in Eight European Countries: Protocol for a Mixed Methods, Multi-Site Study",2020-02-05,JMIR Research Protocols,Katarzyna_Skałacka_7
148,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1002/ajcp.12404,Homeless Adults’ Recovery Experiences in Housing First and Traditional Services Programs in Seven European Countries,2019-12-02,American Journal of Community Psychology,Katarzyna_Skałacka_8
149,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1136/bmjopen-2019-033237,"Lifetime, 5-year and past-year prevalence of homelessness in Europe: a cross-national survey in eight European nations",2019-11,BMJ Open,Katarzyna_Skałacka_9
150,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1371/journal.pone.0221896,"European public perceptions of homelessness: A knowledge, attitudes and practices survey",2019-09-25,PLOS ONE,Katarzyna_Skałacka_10
151,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.3390/ijerph16091590,Goals and Principles of Providers Working with People Experiencing Homelessness: A Comparison Between Housing First and Traditional Staircase Services in Eight European Countries,2019-05-07,International Journal of Environmental Research and Public Health,Katarzyna_Skałacka_11
152,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1111/psyg.12381,Sexual activity and life satisfaction in older adults,2019-05-07,Psychogeriatrics,Katarzyna_Skałacka_12
153,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1016/j.schres.2018.08.016,A telemedicine platform to improve clinical parameters in paranoid schizophrenia patients: Results of a one-year randomized study,2018,Schizophrenia Research,Katarzyna_Skałacka_13
157,Katarzyna Skałacka,https://orcid.org/0000-0003-2188-7547,https://doi.org/10.1186/s13690-018-0317-x,"Knowledge, attitudes, and practices about homelessness and willingness-to-pay for housing-first across 8 European countries: a survey protocol",2018-12,Archives of Public Health,Katarzyna_Skałacka_17
158,Radosław Bartosz Walczak,https://orcid.org/0000-0001-6787-7673,https://doi.org/10.13075/mp.5893.01149,"Workload, job satisfaction and occupational stress in Polish midwives before and during the COVID-19 pandemic",2021-10-12,Medycyna Pracy,Radosław_Bartosz_Walczak_1
159,Radosław Bartosz Walczak,https://orcid.org/0000-0001-6787-7673,https://doi.org/10.1038/s41562-021-01173-x,A multi-country test of brief reappraisal interventions on emotions during the COVID-19 pandemic,2021-08-02,Nature Human Behaviour,Radosław_Bartosz_Walczak_2
160,Radosław Bartosz Walczak,https://orcid.org/0000-0001-6787-7673,https://doi.org/10.3390/ijerph18094533,How Much Money Do You Need to Feel Taller? Impact of Money on Perception of Body Height,2021-04,International Journal of Environmental Research and Public Health,Radosław_Bartosz_Walczak_3
162,Radosław Bartosz Walczak,https://orcid.org/0000-0001-6787-7673,https://doi.org/10.5114/hpr.2020.99208,Working conditions and their impact on work satisfaction in migrating and non migrating workers. Factor structure of the Polish version of the Working Conditions Questionnaire,2020,Health Psychology Report,Radosław_Bartosz_Walczak_5
163,Radosław Bartosz Walczak,https://orcid.org/0000-0001-6787-7673,https://doi.org/10.25167/ff/1289,Does the Culture of Honor  do well in Poland?,2019,Family Forum,Radosław_Bartosz_Walczak_6
166,Radosław Bartosz Walczak,https://orcid.org/0000-0001-6787-7673,https://doi.org/10.18778/1427-969x.22.01,Would you fancy a premium five o’clock after the funeral? Application of Terror Management Theory in daily shopping decisions,2018-08-08,Acta Universitatis Lodziensis. Folia Psychologica,Radosław_Bartosz_Walczak_9
169,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.1038/s41562-021-01173-x,A multi-country test of brief reappraisal interventions on emotions during the COVID-19 pandemic,2021,Nature Human Behaviour,Przemysław_Zdybek_1
170,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.3390/ijerph18094533,How Much Money Do You Need to Feel Taller? Impact of Money on Perception of Body Height,2021-04,International Journal of Environmental Research and Public Health,Przemysław_Zdybek_2
171,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.3390/sym13010146,The Bias toward the Right Side of Others Is Stronger for Hands than for Feet,2021-01,Symmetry,Przemysław_Zdybek_3
172,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.3390/su12124912,Can information about pandemics increase negative attitudes toward foreign groups? A case of COVID-19 outbreak,2020,Sustainability (Switzerland),Przemysław_Zdybek_4
173,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.3389/fpsyg.2020.00553,Are Online Haters Psychopaths? Psychological Predictors of Online Hating Behavior,2020-03-27,Frontiers in Psychology,Przemysław_Zdybek_5
174,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.25167/ff/1289, Does the Culture of Honor do well in Poland? A Replication Study on the Culture of Honor while Accounting For Gender Role Differences.,2020-02-27,Family Forum,Przemysław_Zdybek_6
175,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.3389/fpsyg.2019.00593,Guessing Meaning From Word Sounds of Unfamiliar Languages: A Cross-Cultural Sound Symbolism Study,2019-03-19,Frontiers in Psychology,Przemysław_Zdybek_7
176,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.21697/spch.2018.54.3.13,"Krytyczne spojrzenie z perspektywy psychologa na granice poradnictwa filozoficznego w porównaniu do psychoterapii, pomocy psychologicznej i coachingu",2018,Studia Philosophiae Christianae,Przemysław_Zdybek_8
177,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.14691/cppj.24.3.595,Poczucie jakości życia i samoocena pacjentów w trakcie terapii uzależnienia od alkoholu.,2018,Czasopismo Psychologiczne Psychological Journal,Przemysław_Zdybek_9
178,Przemysław Zdybek,https://orcid.org/0000-0001-6291-3495,https://doi.org/10.25167%2Fff%2F2017%2F127-143,Future anxiety as a predictor of the fear of childbirth,2017,Family Forum,Przemysław_Zdybek_10
191,Barbara Zmaczyńska-Witek,https://orcid.org/0000-0001-5472-2576,https://doi.org/10.2196/14584,"Comparison of Housing First and Traditional Homeless Service Users in Eight European Countries: Protocol for a Mixed Methods, Multi-Site Study",2020-02-05,JMIR Research Protocols,Barbara_Zmaczyńska-Witek_12
193,Barbara Zmaczyńska-Witek,https://orcid.org/0000-0001-5472-2576,https://doi.org/10.1002/ajcp.12404,Homeless Adults’ Recovery Experiences in Housing First and Traditional Services Programs in Seven European Countries,2019-12-02,American Journal of Community Psychology,Barbara_Zmaczyńska-Witek_14
194,Barbara Zmaczyńska-Witek,https://orcid.org/0000-0001-5472-2576,https://doi.org/10.1136/bmjopen-2019-033237,"Lifetime, 5-year and past-year prevalence of homelessness in Europe: a cross-national survey in eight European nations",2019-11,BMJ Open,Barbara_Zmaczyńska-Witek_15
195,Barbara Zmaczyńska-Witek,https://orcid.org/0000-0001-5472-2576,https://doi.org/10.1371/journal.pone.0221896,"European public perceptions of homelessness: A knowledge, attitudes and practices survey",2019-09-25,PLOS ONE,Barbara_Zmaczyńska-Witek_16
196,Barbara Zmaczyńska-Witek,https://orcid.org/0000-0001-5472-2576,https://doi.org/10.3390/ijerph16091590,Goals and Principles of Providers Working with People Experiencing Homelessness: A Comparison Between Housing First and Traditional Staircase Services in Eight European Countries,2019-05-07,International Journal of Environmental Research and Public Health,Barbara_Zmaczyńska-Witek_17
197,Barbara Zmaczyńska-Witek,https://orcid.org/0000-0001-5472-2576,https://doi.org/10.1186/s13690-018-0317-x,"Knowledge, attitudes, and practices about homelessness and willingness-to-pay for housing-first across 8 European countries: a survey protocol",2018-12,Archives of Public Health,Barbara_Zmaczyńska-Witek_18
