Unnamed: 0,name,orcid,link,title,date,journal,id
109,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/ani11041068,Can the Hole–Board Test Predict a Rat’s Exploratory Behavior in a Free-Exploration Test?,2021-04-09,Animals,Klaudia_Ewa_Modlińska_2
110,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.21769/bioprotoc.3485,Protocol for Measuring Free (Low-stress) Exploration in Rats,2020,BIO-PROTOCOL,Klaudia_Ewa_Modlińska_3
111,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2020.104221,Variability of enriched environment does not enhance the enrichment effect on food neophobia in rats (Rattus norvegicus),2020-08,Behavioural Processes,Klaudia_Ewa_Modlińska_4
112,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/nu12092498,The Effect of Labelling and Visual Properties on the Acceptance of Foods Containing Insects,2020-08-19,Nutrients,Klaudia_Ewa_Modlińska_5
113,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/su12166292,"Gender Differences in Attitudes to Vegans/Vegetarians and Their Food Preferences, and Their Implications for Promoting Sustainable Dietary Patterns–A Systematic Review",2020-08-05,Sustainability,Klaudia_Ewa_Modlińska_6
114,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.7554/elife.50651,"The Norway rat, from an obnoxious pest to a laboratory pet",2020-01-17,eLife,Klaudia_Ewa_Modlińska_7
115,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2019.04.015,The impact of changeability of enriched environment on exploration in rats,2019,Behavioural Processes,Klaudia_Ewa_Modlińska_8
116,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1038/s41598-019-42924-1,Behavioural Response to the Environmental Changes of Various Types in Lister-Hooded Male Rats,2019-12,Scientific Reports,Klaudia_Ewa_Modlińska_9
117,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1371/journal.pone.0215348,Volumes of brain structures in captive wild-type and laboratory rats: 7T magnetic resonance in vivo automatic atlas-based study,2019-04-11,PLOS ONE,Klaudia_Ewa_Modlińska_10
118,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1007/s12565-018-0445-y,"Biological aspects of the tongue morphology of wild-captive WWCPS rats: a histological, histochemical and ultrastructural study",2018,Anatomical Science International,Klaudia_Ewa_Modlińska_11
119,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.physbeh.2018.06.009,Predator odor induced defensive behavior in wild and laboratory rats: A comparative study,2018,Physiology and Behavior,Klaudia_Ewa_Modlińska_12
120,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2018.05.010,Social environment as a factor affecting exploration and learning in pre-juvenile rats,2018,Behavioural Processes,Klaudia_Ewa_Modlińska_13
121,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/nu10091301,Selected Psychological Aspects of Meat Consumption—A Short Review,2018-09-14,Nutrients,Klaudia_Ewa_Modlińska_14
122,Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1016/j.neubiorev.2020.06.023,Personality driven alcohol and drug abuse: new mechanisms revealed,2020-06,Neuroscience & Biobehavioral Reviews,Maria_Nalberczak-Skóra_1
123,Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1016/j.pharep.2019.09.015,Acamprosate effect on glutamatergic receptor subunit composition in dentate gyrus on mice after long term self-administration of ethanol in IntelliCages,2019-12,Pharmacological Reports,Maria_Nalberczak-Skóra_2
124,Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1038/s41386-018-0119-4,Generation of silent synapses in dentate gyrus correlates with development of alcohol addiction,2018,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,Maria_Nalberczak-Skóra_3
125,Maria Nalberczak-Skóra,https://orcid.org/0000-0002-7290-2359,https://doi.org/10.1111/gbb.12457,Autophosphorylation of αCaMKII affects social interactions in mice,2018-02,"Genes, Brain and Behavior",Maria_Nalberczak-Skóra_4
126,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.ijpsycho.2021.03.002,Brief induction of loneliness decreases vagal regulation during social information processing,2021,International Journal of Psychophysiology,Łukasz_Piotr_Okruszek_1
127,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.psychres.2021.114135,Detecting formal thought disorder by deep contextualized word representations,2021,Psychiatry Research,Łukasz_Piotr_Okruszek_2
128,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.jrp.2021.104103,"Owner of a lonely mind? Social cognitive capacity is associated with objective, but not perceived social isolation in healthy individuals",2021,Journal of Research in Personality,Łukasz_Piotr_Okruszek_3
129,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1007/s12559-021-09834-9,Single and Cross-Disorder Detection for Autism and Schizophrenia,2021,Cognitive Computation,Łukasz_Piotr_Okruszek_4
130,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fpsyt.2020.589973,Mental Well-Being During Pandemic: The Role of Cognitive Biases and Emotion Regulation Strategies in Risk Perception and Affective Response to COVID-19,2020,Frontiers in Psychiatry,Łukasz_Piotr_Okruszek_5
131,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fpsyg.2020.579181,"Safe but Lonely? Loneliness, Anxiety, and Depression Symptoms and COVID-19",2020,Frontiers in Psychology,Łukasz_Piotr_Okruszek_6
132,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fpsyt.2020.00123,Social perception and interaction database—a novel tool to study social cognitive processes with point-light displays,2020,Frontiers in Psychiatry,Łukasz_Piotr_Okruszek_7
133,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1002/acp.3687,Do you believe what you have been told? Morality and scientific literacy as predictors of pseudoscience susceptibility,2020-09,Applied Cognitive Psychology,Łukasz_Piotr_Okruszek_8
134,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.12740/pp/112265,Polish version of the Hinting Task – pilot study with patients with schizophrenia,2020-08-31,Psychiatria Polska,Łukasz_Piotr_Okruszek_9
135,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1111/eip.12796,Blending active and passive digital technology methods to improve symptom monitoring in early psychosis,2019,Early Intervention in Psychiatry,Łukasz_Piotr_Okruszek_10
136,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.psychres.2019.02.057,Many ways to forget – Neurophysiology of directed forgetting mechanisms in schizophrenia,2019,Psychiatry Research,Łukasz_Piotr_Okruszek_11
137,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1080/17470919.2017.1415969,The second agent effect: Interpersonal predictive coding in people with schizophrenia,2019,Social Neuroscience,Łukasz_Piotr_Okruszek_12
138,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1017/s1355617717000960,Affective and Cognitive Verbal Theory of Mind in Schizophrenia: Results from a Novel Paradigm,2018,Journal of the International Neuropsychological Society,Łukasz_Piotr_Okruszek_13
139,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1037/abn0000335,"Biological motion sensitivity, but not interpersonal predictive coding is impaired in schizophreniac",2018,Journal of Abnormal Psychology,Łukasz_Piotr_Okruszek_14
140,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1017/s0033291717003385,Brain correlates of recognition of communicative interactions from biological motion in schizophrenia,2018,Psychological Medicine,Łukasz_Piotr_Okruszek_15
141,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3389/fnhum.2018.00048,It is not just in faces! processing of emotion and intention from biological motion in psychiatric disorders,2018,Frontiers in Human Neuroscience,Łukasz_Piotr_Okruszek_16
142,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1176/appi.neuropsych.17080153,Social perception in mesial temporal lobe epilepsy: Interpreting social information from moving shapes and biological motion,2018,Journal of Neuropsychiatry and Clinical Neurosciences,Łukasz_Piotr_Okruszek_17
143,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.3758/s13415-018-0578-4,Using ERPs to explore the impact of affective distraction on working memory stages in schizophrenia,2018,"Cognitive, Affective and Behavioral Neuroscience",Łukasz_Piotr_Okruszek_18
144,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.schres.2017.09.028,Using wearable technology to detect the autonomic signature of illness severity in schizophrenia,2018,Schizophrenia Research,Łukasz_Piotr_Okruszek_19
145,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.schres.2017.03.013,Biological motion processing in schizophrenia – Systematic review and meta-analysis,2017,Schizophrenia Research,Łukasz_Piotr_Okruszek_20
146,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1016/j.yebeh.2017.04.016,Gaze matters! The effect of gaze direction on emotional enhancement of memory for faces in patients with mesial temporal lobe epilepsy,2017,Epilepsy and Behavior,Łukasz_Piotr_Okruszek_21
147,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1038/s41598-017-00565-2,Social cognition in neuropsychiatric populations: A comparison of theory of mind in schizophrenia and mesial temporal lobe epilepsy,2017,Scientific Reports,Łukasz_Piotr_Okruszek_22
148,Łukasz Piotr Okruszek,https://orcid.org/0000-0002-7136-2864,https://doi.org/10.1080/17470919.2016.1244113,The beat of social cognition: Exploring the role of heart rate variability as marker of mentalizing abilities,2017,Social Neuroscience,Łukasz_Piotr_Okruszek_23
149,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1038/s41598-021-89289-y,"Response to novelty induced by change in size and complexity of familiar objects in Lister-Hooded rats, a follow-up of 2019 study",2021-12,Scientific Reports,Wojciech_Pisula_1
150,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/foods10102420,Relationship between Acceptance of Insects as an Alternative to Meat and Willingness to Consume Insect-Based Food—A Study on a Representative Sample of the Polish Population,2021-10-13,Foods,Wojciech_Pisula_2
151,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/ani11041068,Can the Hole–Board Test Predict a Rat’s Exploratory Behavior in a Free-Exploration Test?,2021-04-09,Animals,Wojciech_Pisula_3
152,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.21769/bioprotoc.3485,Protocol for Measuring Free (Low-stress) Exploration in Rats,2020,BIO-PROTOCOL,Wojciech_Pisula_4
153,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/nu12092498,The Effect of Labelling and Visual Properties on the Acceptance of Foods Containing Insects,2020-08-19,Nutrients,Wojciech_Pisula_5
154,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/su12166292,"Gender Differences in Attitudes to Vegans/Vegetarians and Their Food Preferences, and Their Implications for Promoting Sustainable Dietary Patterns–A Systematic Review",2020-08-05,Sustainability,Wojciech_Pisula_6
155,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.7554/elife.50651,"The Norway rat, from an obnoxious pest to a laboratory pet",2020-01-17,eLife,Wojciech_Pisula_7
158,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1016/j.beproc.2019.04.015,The impact of changeability of enriched environment on exploration in rats,2019-07,,Wojciech_Pisula_10
159,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1038/s41598-019-42924-1,Behavioural Response to the Environmental Changes of Various Types in Lister-Hooded Male Rats,2019-05-08,Scientific Reports,Wojciech_Pisula_11
160,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1371/journal.pone.0215348,Volumes of brain structures in captive wild-type and laboratory rats: 7T magnetic resonance in vivo automatic atlas-based study,2019-04-11,PLOS ONE,Wojciech_Pisula_12
162,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.3390/nu10091301,Selected Psychological Aspects of Meat Consumption—A Short Review,2018-09-14,Nutrients,Wojciech_Pisula_14
163,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.4236/psych.2018.99132,"Exploratory Analysis of the Links among Life History, Reproductive Strategy, Autism-Spectrum Quotient, and Quality of Life",2018-09-01,Psychology,Wojciech_Pisula_15
164,Wojciech Pisula,https://orcid.org/0000-0001-5777-0549,https://doi.org/10.1016/j.beproc.2018.05.010,Social environment as a factor affecting exploration and learning in pre-juvenile rats,2018-08,Behavioural Processes,Wojciech_Pisula_16
165,Piotr Szarota,https://orcid.org/0000-0002-7946-8209,https://doi.org/10.1007/s12144-017-9651-3,Do We Really like Helpful Liars? Apparently not Everywhere,2019-06-29,Current Psychology,Piotr_Szarota_1
166,Izabela Szumska,https://orcid.org/0000-0002-1944-5064 ,https://doi.org/10.1556/2006.2021.00056,An empirical study of affective and cognitive functions in Compulsive Sexual Behavior Disorder,2021-10-05,Journal of Behavioral Addictions,Izabela_Szumska_1
167,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.3389/fpsyg.2021.705600,Selective Changes in Complexity of Visual Scanning for Social Stimuli in Infancy,2021-11-02,Frontiers in Psychology,Przemysław_Tomalski_1
168,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1177/0142723720966815,Efficiency of scanning and attention to faces in infancy independently predict language development in a multiethnic and bilingual sample of 2-year-olds,2021-04-02,First Language,Przemysław_Tomalski_2
169,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.13174/pjambp.15.12.2020.03,NEAR-INFRARED SPECTROSCOPY IN HEALTHY SUBJECTS: POSSIBLE APPLICATION IN AVIATION AND AVIATION MEDICINE,2021-02-15,"The Polish Journal of Aviation Medicine, Bioengineering and Psychology",Przemysław_Tomalski_3
170,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.3389/fpsyg.2020.00764,What Do Young Infants Do During Eye-Tracking Experiments? IP-BET – A Coding Scheme for Quantifying Spontaneous Infant and Parent Behaviour,2020-04-28,Frontiers in Psychology,Przemysław_Tomalski_4
171,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1016/j.dcn.2020.100763,Working Together to Orient Faster: the Combined Effects of Alerting and Orienting Networks on Pupillary Responses at 8 Months of Age,2020-01,Developmental Cognitive Neuroscience,Przemysław_Tomalski_5
172,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1016/j.infbeh.2019.03.007,Eurosibs: Towards robust measurement of infant neurocognitive predictors of autism across Europe,2019-11,Infant Behavior and Development,Przemysław_Tomalski_6
173,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1080/17405629.2019.1676715,Sensory processing in toddlers with autism spectrum disorders,2019-10-18,European Journal of Developmental Psychology,Przemysław_Tomalski_7
174,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1007/s10803-019-03907-3,Visual Search Performance Does Not Relate to Autistic Traits in the General Population,2019-02,Journal of Autism and Developmental Disorders,Przemysław_Tomalski_8
175,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1038/s41398-019-0393-x,Increased cortical reactivity to repeated tones at 8 months in infants with later ASD.,2019-01,Translational psychiatry,Przemysław_Tomalski_9
176,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1177/1362361317728436,What do parents of children with autism expect from participation in research? A community survey about early autism studies,2019-01,Autism,Przemysław_Tomalski_10
177,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1167/18.13.5,Beyond fixation durations: Recurrence quantification analysis reveals spatiotemporal dynamics of infant visual scanning,2018,Journal of Vision,Przemysław_Tomalski_11
178,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.14656%2Fpfp20180105,Rozwój funkcjonalny mózgu na przykładzie korowych mechanizmów percepcji twarzy i mowy u niemowląt,2018-01,Polskie Forum Psychologiczne,Przemysław_Tomalski_12
179,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.3389/fpsyg.2017.02228,Combining Recurrence Analysis and Automatic Movement Extraction from Video Recordings to Study Behavioral Coupling in Face-to-Face Parent-Child Interactions,2017,Frontiers in Psychology,Przemysław_Tomalski_13
180,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1016/j.infbeh.2017.04.007,Chaotic home environment is associated with reduced infant processing speed under high task demands,2017-08,Infant Behavior and Development,Przemysław_Tomalski_14
181,Przemysław Tomalski,https://orcid.org/0000-0002-0390-5759,https://doi.org/10.1111/cdev.12830,Mutual Gaze During Early Mother-Infant Interactions Promotes Attention Control Development,2017-05,Child Development,Przemysław_Tomalski_15
